"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"TCTN3",-0.00598556654080795,5.11624876053085,-0.0289353355533911,0.977004090472692,0.990972266760814,-6.43297816568523,"","non"
"ZNF250",-0.0641829728057939,5.24221141372437,-0.283365781665842,0.777789585090458,0.903352414342062,-6.4331004349344,"","non"
"OR52J3",-0.0294961551940354,4.97795118748452,-0.0844799929121673,0.932932322819217,0.972121372437532,-6.43312083296671,"","non"
"DYRK2",-0.0943671377640394,5.62798526817826,-0.437653244810912,0.663076520307939,0.843980776898077,-6.43315211732124,"","non"
"EPG5",-0.0777978834984685,5.8387858852789,-0.468297440917044,0.641125563779367,0.831729930804932,-6.43322231230834,"","non"
"PTPRM",-0.139138346547289,5.80642660469835,-0.481276305004036,0.631923050511471,0.826413993066441,-6.43323343074791,"","non"
"GATAD2B",-0.114154545488866,6.03147409114033,-0.522043848116745,0.603399717850285,0.81007195014586,-6.43326651768827,"","non"
"RPL7L1",0.0453005891024318,7.47408789002588,0.31637993730836,0.752719567361239,0.89070802473932,-6.43330479513063,"","non"
"ZNF468",-0.0838241494095788,5.25692206272066,-0.256153190262683,0.79863482505288,0.914078368369389,-6.43331294986307,"","non"
"MAP9",-0.10810398866903,5.86047924850551,-0.558518377526957,0.578393612622128,0.794388439598817,-6.43341029439913,"","non"
"UQCRC1",-0.130570626601164,6.97749996805174,-0.50302575282713,0.616632416075963,0.818317087346899,-6.4334440467639,"","non"
"NTNG1",0.00683260499170757,5.19227258552473,0.0186349979719939,0.98518889629532,0.993210509374532,-6.43344497349564,"","non"
"ARHGAP4",-0.0774771806233279,5.49739022761989,-0.167169034809731,0.867751746581949,0.945321217869877,-6.43347760235805,"","non"
"ENPEP",0.0419921897949624,4.80238549882946,0.118995827048389,0.905642632845377,0.96001336903196,-6.43348212997951,"","non"
"APOA2",-0.0436058830406472,4.87230426012889,-0.153664250965708,0.878346622331101,0.948922430224705,-6.43354564342753,"","non"
