"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"LCORL",-0.233288701783341,5.64467878641005,-1.19029296008269,0.239509240279762,0.32636095364732,-5.96602519564339,"","non"
"TBCEL",-0.186506045950037,5.76824037999992,-1.15896195669997,0.251934939166407,0.34025365046946,-5.96605194095607,"","non"
"NPTN",0.293156243793167,5.97945012523178,1.17048604818281,0.247311749369269,0.335011307488348,-5.96616840093428,"","non"
"PTBP1",0.116833948110557,13.0291686116178,0.25821887749903,0.797289826180662,0.845770172391368,-5.96689605534942,"","non"
"FRMD6",-0.367516922776286,5.43328341124852,-1.23389582217604,0.222966303135077,0.307904096117113,-5.96767453324441,"","non"
"DISC1",0.188765712467865,5.70924015593888,1.20098971629309,0.235370569785798,0.321989299526676,-5.97033936164968,"","non"
"UVRAG",0.151511354698733,5.82064299401122,1.13504308284909,0.261727958269574,0.35056233113685,-5.97034090724132,"","non"
"PQBP1",0.242690951334978,6.1302629987172,1.18098787160198,0.24315223598834,0.330436459768083,-5.9703713505941,"","non"
"MARK4",0.24545172150578,6.12709645463551,1.2007977514124,0.235444380465136,0.32205922244479,-5.97110909014338,"","non"
"CALML4",-0.250632191331895,5.2295946086851,-1.22988789296515,0.224450849132685,0.30955803833045,-5.97124122327849,"","non"
"FGF11",-0.327578988202855,6.08133527646177,-1.22588194393717,0.225941919479956,0.311130618740402,-5.97136506878763,"","non"
"MAP2",0.387893999427387,7.48491182869734,0.984745262305144,0.329454395695721,0.421669530987425,-5.97199463637068,"","non"
"SPG7",0.265260893192807,6.66446221192379,1.14182701572985,0.258923295257,0.347739209511056,-5.9722664728736,"","non"
"SBF1",0.176775007384102,5.5514164362203,1.18953728617176,0.23980360400435,0.326667947121518,-5.97240134659862,"","non"
"BTBD9",-0.220931149985247,5.64067622665832,-1.16516393939466,0.249439194104963,0.337493346539079,-5.972498703963,"","non"
"C16orf78",-0.366802309361002,5.02235488353615,-1.25149156911337,0.216534401192358,0.300921314252533,-5.97255296629805,"","non"
"CHD1L",0.217209019006352,5.61249902631827,1.18352470809493,0.242155095062796,0.329365284111006,-5.97282360414005,"","non"
"ZNF354C",-0.212774057590494,5.72951773352146,-1.19231830211636,0.238721587039898,0.325537779770218,-5.97284140939186,"","non"
"PRPF40B",-0.172377563933347,5.81496044104576,-1.15513348903445,0.253484480870504,0.341923310112328,-5.97352568011807,"","non"
"TBC1D9",0.232662727997569,5.83749973579453,1.1770853227798,0.244691988104532,0.3320518954873,-5.97386867091386,"","non"
"PTPRD",-0.346144693874257,5.14966067853478,-1.21794787704121,0.228916558296326,0.314541637366231,-5.9741504226826,"","non"
"SNN",0.24114061745549,6.49821917386654,1.14086667357166,0.259319018658641,0.348105729020573,-5.97488516761797,"","non"
"ITCH",0.265427163851697,6.52406817743578,1.14218524428417,0.258775792219353,0.347639624673396,-5.97491903880861,"","non"
"SPRY4",-0.337241568803671,4.85549447465655,-1.22507008388162,0.226244990614646,0.31148749969253,-5.97495362438501,"","non"
"FBRS",0.3121080785469,8.01033242402255,0.969156811827001,0.337096261959471,0.429744731441414,-5.97499400156608,"","non"
"EIF1AD",-0.278674510679328,5.14263102411651,-1.2242007391133,0.22656985220069,0.311813737427312,-5.97539601028127,"","non"
"INTS10",-0.206095469440997,6.18381267460601,-1.16806821502699,0.248276619708881,0.336176825751438,-5.97541121808987,"","non"
"MPPE1",-0.20595821873255,5.78506460338804,-1.19453409541794,0.237862025909081,0.324646429936894,-5.97634288223547,"","non"
"OSMR",0.276243800274487,5.1496752332565,1.23295321077675,0.223314795986363,0.308260885324497,-5.97641440890475,"","non"
"TUBE1",-0.230833772429563,6.20794843475054,-1.16263929815004,0.250452981237066,0.338574442718439,-5.97651964880173,"","non"
"SLC25A28",0.155541824342825,5.38923193886986,1.110771802578,0.271939196577873,0.361659505131075,-5.97657834876558,"","non"
"IFIT3",-0.353418006190531,5.28055437654946,-1.24137053273096,0.220217011945365,0.304904291812333,-5.97658725751893,"","non"
"WDR25",-0.3238740347058,4.95693503772222,-1.23105982203416,0.224016013165752,0.309078491910624,-5.97700359400983,"","non"
"HSF1",0.193069100032255,5.35729272715227,1.18286174196012,0.242415397246215,0.329565154860849,-5.97839127188938,"","non"
"TIPARP",0.225100695925549,5.84806786670199,1.2619898156375,0.212762980677042,0.296464100248115,-5.97870638800139,"","non"
"SLC25A4",-0.286848755893124,5.34457035123283,-1.23028767802665,0.224302441949952,0.309413508538583,-5.97914327395879,"","non"
