"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"TMEM9B",-0.68041454702829,6.33675777991393,-2.17815257725875,0.0341005224651901,0.33019941509853,-3.86271930851407,"","non"
"CRY2",-0.822277599736445,5.41146618083059,-2.16286797887726,0.035321414522365,0.334786606985863,-3.86298714483657,"","non"
"VCPIP1",-0.463702657469876,5.43121709124189,-2.16356099063456,0.0352652379858405,0.334786606985863,-3.86299211309297,"","non"
"NTN4",0.691775892261833,5.32463869891321,2.12594008331445,0.0384308406308208,0.344252018756765,-3.86380018984967,"","non"
"C16orf46",-0.732169357068628,4.91212083495404,-2.15726747145086,0.0357782929597172,0.337314417810915,-3.86495722484003,"","non"
"ZNF251",0.508391116257608,5.59162522530587,2.13889479551034,0.0373137419355715,0.342586288561213,-3.86616318282356,"","non"
"DEFB131A",0.861868599755209,5.05593783995342,2.16559717904098,0.0351006356920184,0.334032810083198,-3.86643682334544,"","non"
"GEMIN4",0.684157895330458,5.55525974668484,2.19539541575576,0.0327679416910909,0.323862158605619,-3.86751748512045,"","non"
"PEDS1",0.534630551947408,5.16962091893585,2.18255048467209,0.0337561818382365,0.327946999319596,-3.86770194193167,"","non"
"ACOT9",0.472743098603583,5.24586379481793,2.16742178796456,0.0349537113407477,0.333753842674206,-3.86969060473137,"","non"
"WARS1",0.520475594102145,4.97937787946346,2.16345580965279,0.0352737590504885,0.334786606985863,-3.87337059749079,"","non"
"RPL18A",-0.62388723187645,8.79929486574745,-2.06855372245747,0.0437385145858313,0.361487738612477,-3.87381737207751,"","non"
"SIRT3",-0.495210076372111,5.71608012217648,-2.17327328581178,0.0344861685548295,0.331784342098549,-3.87423650557388,"","non"
"PROX1",-0.662549843082335,5.95907288800655,-2.18157314696347,0.0338324381845218,0.328350523529534,-3.87441522654242,"","non"
"OCIAD1",-0.621851898899895,6.84099601228754,-2.13091723299829,0.0379982381921464,0.343211193752877,-3.87444827632347,"","non"
"SELENOM",-0.708353352741571,5.25822275416625,-2.20951579948608,0.0317110937883276,0.320476289004687,-3.87545015252732,"","non"
"FAM210B",0.528583825807773,6.03083802718755,2.18650190798067,0.033449414816113,0.326644010203597,-3.87665959376939,"","non"
"MYO19",0.638792807527878,5.50922975732509,2.1536312836418,0.0360776978678569,0.338562470269195,-3.87761647773856,"","non"
"LRRC8D",0.652235791632686,5.77159104613856,2.17270524480262,0.0345313134304841,0.331784342098549,-3.87887427964756,"","non"
"POU4F1",1.13590718471811,4.75175669309635,2.1495225108664,0.0364186608920954,0.338904106530513,-3.88004292046888,"","non"
"ITPKC",0.582108246667685,5.30133429504627,2.18311858409538,0.0337119257300729,0.327946999319596,-3.88014747644848,"","non"
"LRP6",0.720266908316892,6.66212278177546,2.12474390338987,0.038535450245018,0.344567797444454,-3.88073045923056,"","non"
"PDZD2",-0.58657678189918,6.34495834392184,-2.15098612393579,0.0362968812789811,0.338826006680455,-3.88144645823907,"","non"
"PTGS2",0.756630723544117,4.82108237573943,2.14677588606861,0.03664816136031,0.339556943274086,-3.8819619302895,"","non"
"NCOR2",-0.765959845288346,6.86944532367218,-2.12978209481676,0.0380965245974042,0.343425405027044,-3.88255747718159,"","non"
"OMA1",0.437814927523966,5.47808275016076,2.17191866385014,0.0345939125403871,0.331784342098549,-3.88268467536953,"","non"
"CIRBP",-0.772168187293476,8.14568196222732,-2.09038522268456,0.0416484720840487,0.35637253113753,-3.88389324520024,"","non"
"SEPTIN8",-0.963294423874869,6.8238988274846,-2.13395930573537,0.0377359334469713,0.343211193752877,-3.88634443103435,"","non"
"MCM2",0.714230117883806,5.8941835254,2.18756386787473,0.0333673899060478,0.326206954235217,-3.88638533598056,"","non"
"RBM28",0.537301083535297,6.41742387807155,2.13224748023233,0.0378833408874746,0.343211193752877,-3.88667887403343,"","non"
"MRPS27",0.448575023062916,5.96256608737988,2.17305977066004,0.0345031315078881,0.331784342098549,-3.88728164985108,"","non"
"TBL2",-0.355634786214246,5.4668815068582,-2.18860603596858,0.0332870660614127,0.326181063774437,-3.88770363887706,"","non"
"UNC93B1",0.584631096579483,5.54194149069414,2.21937220670523,0.0309913353183061,0.317475126612715,-3.88792349020551,"","non"
"USP18",0.89146194915714,6.53275509209998,2.16491961944214,0.035155333416868,0.334329105798887,-3.88871067445927,"","non"
"FKBP7",-0.662450833239879,5.06742143366832,-2.16689819408305,0.0349958176598455,0.333931174697746,-3.89021839343317,"","non"
"SLC2A5",-0.531209409871267,6.07850819876384,-2.16585288738546,0.0350800124383801,0.334032810083198,-3.8912843463098,"","non"
"BRD2",-0.710013354491367,7.12278807492511,-2.11323095205605,0.0395551024613185,0.350123112179444,-3.8913000760374,"","non"
"PRKD2",0.590759652425753,5.53480421231041,2.19356853064302,0.0329069208420073,0.324421374095182,-3.89147666708126,"","non"
"LANCL1",-0.501508003710867,6.14500659753123,-2.13816763296789,0.0373756836065091,0.342586288561213,-3.89268670533953,"","non"
"JMJD1C",0.570322683500672,6.19762173566907,2.13396801694869,0.0377351846004461,0.343211193752877,-3.89341769704872,"","non"
"FAAP100",-0.49665187354158,5.84635170407119,-2.14523281394368,0.0367776521489345,0.339959678398197,-3.89372944939325,"","non"
"IFI44L",0.867564729606949,5.35972086371906,2.15041239602056,0.0363445755280606,0.338826006680455,-3.8946414062245,"","non"
"ZBTB46",0.661707410150966,5.95613253557135,2.14997238643576,0.0363811909760901,0.338904106530513,-3.89495974812579,"","non"
"SRPK1",0.445396429056316,5.81870258217733,2.15899338547645,0.0356369459937981,0.336866499675473,-3.89515050796135,"","non"
"CXCL12",0.645522995995329,5.24088852597619,2.18243847074063,0.0337649139892761,0.327946999319596,-3.89684966493131,"","non"
"NUFIP2",-0.422954476747028,5.33317675832824,-2.17424873425566,0.034408766247248,0.331784342098549,-3.89809635072006,"","non"
"POM121C",-0.643106526643806,6.87484266280421,-2.15226630706753,0.0361906571162741,0.338826006680455,-3.89810504168872,"","non"
"ARSG",0.721919939286779,5.23833124170439,2.15125710595064,0.036274373535332,0.338826006680455,-3.89913287922952,"","non"
"TMPRSS5",-0.802560442045131,4.92281064588204,-2.14545071067521,0.0367593424923453,0.339959678398197,-3.89914251712213,"","non"
"ZRANB1",-0.603851129016028,4.77990291277143,-2.12187910089366,0.038786999826564,0.345479435366677,-3.90125474274453,"","non"
"SNX7",0.510772527434595,5.50800984427452,2.20191435661545,0.0322762273458261,0.322285284876795,-3.9017326051842,"","non"
"ZNF365",0.686876820782928,5.44946798031675,2.13175263137831,0.0379260468184893,0.343211193752877,-3.90334512551245,"","non"
"FCER1G",0.653819672610449,6.08504979256016,2.18499211270952,0.0335663359716425,0.327110399108266,-3.90548985573821,"","non"
