"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"GPATCH2L",-0.1191439,5.918896,-0.5940556,0.5550567,0.7137666,-6.36406,"","non"
"M6PR",-0.1902586,6.578687,-0.3684937,0.7140046,0.8311439,-6.364454,"","non"
"YES1",-0.1060529,5.903804,-0.5599395,0.5779306,0.7324929,-6.364657,"","non"
"CCN3",0.2632222,5.127985,0.6577136,0.5136302,0.6796655,-6.364884,"","non"
"WIPF1",0.2154083,6.755757,0.5523256,0.5830973,0.7371974,-6.36489,"","non"
"GPR89A",0.09400481,6.21253,0.4792727,0.6337589,0.7755194,-6.36496,"","non"
"DET1",0.1833463,5.376353,0.740781,0.4621662,0.6353232,-6.364964,"","non"
"TRAM2",0.2138037,5.848654,0.707264,0.4825677,0.6535117,-6.365488,"","non"
"ZNF18",0.1936952,5.382337,0.7442605,0.460077,0.6335094,-6.365528,"","non"
"AP3B2",0.2029998,5.102112,0.6768901,0.501483,0.6682515,-6.365714,"","non"
"WBP2",-0.133147,6.759667,-0.2982501,0.7667036,0.8665571,-6.365797,"","non"
"CMPK1",-0.1899813,5.512359,-0.6826833,0.4978444,0.6652772,-6.365918,"","non"
"RUNX3",-0.1597016,5.638261,-0.6325648,0.5297963,0.6931562,-6.366409,"","non"
"UBXN8",0.1586369,5.783673,0.6890092,0.4938877,0.6618599,-6.366465,"","non"
"ZCCHC18",0.1739223,4.788452,0.5813641,0.5635127,0.7205914,-6.366653,"","non"
"PFKP",0.1360789,6.594859,0.2933672,0.7704119,0.8688959,-6.366674,"","non"
"RBM22",0.1763829,5.826363,0.6736037,0.5035535,0.6700667,-6.366691,"","non"
"GDF15",0.2687941,4.984826,0.7540699,0.4542165,0.6284008,-6.366913,"","non"
"COX16",-0.06438532,6.565536,-0.4147204,0.6800567,0.80761,-6.367029,"","non"
"LINS1",0.1892853,5.317304,0.7030385,0.485175,0.6550716,-6.367063,"","non"
"IGF2BP2",0.1840642,5.862882,0.7175728,0.4762396,0.6478777,-6.367296,"","non"
"H2BC13",-0.3063129,5.716386,-0.70118,0.4863242,0.6560614,-6.367337,"","non"
"DCAF17",0.1268722,5.408486,0.6627052,0.5104532,0.6771522,-6.367413,"","non"
"ANO10",0.1248104,5.926784,0.5476654,0.5862704,0.739407,-6.367653,"","non"
"ANPEP",0.1986824,5.59869,0.6930175,0.4913896,0.6601957,-6.367973,"","non"
"RNASE4",0.1399336,5.387653,0.645294,0.5215806,0.68652,-6.368232,"","non"
"LRIG1",-0.06726467,6.907623,-0.1338126,0.8940685,0.9417811,-6.368518,"","non"
"TUBGCP2",0.1658346,5.678621,0.6864421,0.4954912,0.6634293,-6.368742,"","non"
"BSCL2",-0.1129557,5.937327,-0.507391,0.6140308,0.7603179,-6.368768,"","non"
"VPS45",0.1220321,5.924003,0.5506508,0.5842367,0.7379804,-6.368816,"","non"
"PPP4R3A",-0.1341985,6.172865,-0.6447185,0.5219505,0.6866267,-6.368896,"","non"
"DELE1",0.07169608,7.206802,0.2680544,0.7897204,0.881344,-6.36896,"","non"
"RAP2C",0.1459776,5.181009,0.7554269,0.4534092,0.6274675,-6.369175,"","non"
"GTF2H2C",-0.1607742,6.41601,-0.5251249,0.6017336,0.7515182,-6.369251,"","non"
"HNRNPCL3",0.1674586,6.062539,0.5872171,0.5596051,0.7172752,-6.3694,"","non"
"WDR41",-0.1174269,6.131559,-0.5908994,0.5571536,0.7152972,-6.369908,"","non"
"THAP11",0.1222469,5.618375,0.6220409,0.5366394,0.6990797,-6.369912,"","non"
"IPO4",-0.1956211,5.447981,-0.6295472,0.5317538,0.6948382,-6.369946,"","non"
"ASAP1",0.09101397,6.451083,0.3196668,0.7505048,0.8565728,-6.370008,"","non"
"CDK7",0.1297278,5.742037,0.5409155,0.5908811,0.7428683,-6.370025,"","non"
"CCDC82",-0.07301491,5.812838,-0.4726295,0.63846,0.7784745,-6.37009,"","non"
"CERCAM",-0.1682928,6.240217,-0.196025,0.8453565,0.9148626,-6.370102,"","non"
"CXXC1",0.1561251,6.081557,0.5894715,0.5581036,0.7161358,-6.370161,"","non"
"SLC39A14",-0.1104529,5.367077,-0.5651292,0.5744218,0.7291529,-6.370238,"","non"
"MEGF9",0.136166,6.121362,0.5453953,0.5878191,0.7403307,-6.370274,"","non"
"PANK3",0.03168293,6.51557,0.1618025,0.8720899,0.9311524,-6.370334,"","non"
"RNF13",-0.185552,6.228333,-0.5273882,0.6001724,0.7502644,-6.370345,"","non"
"WDR11",0.09597508,6.247385,0.408654,0.6844757,0.8110251,-6.370585,"","non"
"HARS1",-0.1595425,5.912886,-0.6124913,0.5428884,0.7044392,-6.370785,"","non"
"PSG2",0.1619057,5.309072,0.6281797,0.5326421,0.6955968,-6.370875,"","non"
"EDNRB",0.3031484,6.466254,0.5464225,0.5871181,0.7396814,-6.370905,"","non"
"PLPP7",-0.1369428,6.095238,-0.5566159,0.5801832,0.7345319,-6.371006,"","non"
"FBXO45",-0.1300901,5.700023,-0.6552811,0.5151822,0.6806817,-6.37121,"","non"
"ZNF446",0.1211641,5.393444,0.7061323,0.4832652,0.6536566,-6.371288,"","non"
"C5orf22",0.147929,5.125376,0.6428464,0.523155,0.6876473,-6.371289,"","non"
"MTMR14",0.1061341,5.577251,0.5161695,0.6079293,0.7560666,-6.37131,"","non"
"CNTLN",-0.1724425,5.507574,-0.6906287,0.4928776,0.6611306,-6.371427,"","non"
"ABHD5",-0.1309968,5.66555,-0.6213294,0.5371037,0.6994919,-6.37164,"","non"
"WDR43",0.1173062,5.812369,0.5393049,0.5919837,0.74385,-6.371644,"","non"
"SMIM10",0.2157213,5.059138,0.76668,0.4467468,0.6212912,-6.371808,"","non"
"ZNF583",0.2621773,4.994255,0.7467455,0.4585883,0.6322912,-6.371963,"","non"
"AHSA1",0.1339645,5.427555,0.6928149,0.4915157,0.6603027,-6.372524,"","non"
"TK1",0.1707492,5.093809,0.6034891,0.5488131,0.7084342,-6.372556,"","non"
"TMEM35B",0.1807616,5.414145,0.7721746,0.4435146,0.6189053,-6.372662,"","non"
"MYH3",-0.2303257,5.080917,-0.6848206,0.4965056,0.6639259,-6.372699,"","non"
"DDX55",-0.109303,5.760983,-0.495275,0.6224974,0.7669865,-6.372765,"","non"
"DOK1",0.1833298,5.00732,0.7112996,0.4800848,0.6514224,-6.372812,"","non"
"GOLGB1",0.1203332,6.00909,0.4840243,0.6304057,0.7730383,-6.373019,"","non"
"HIVEP2",0.1508629,5.347186,0.6983504,0.4880769,0.6574258,-6.373189,"","non"
"ZNF226",0.1367604,5.231821,0.7286019,0.4695217,0.6416917,-6.373228,"","non"
"VPS37A",-0.1460075,5.477316,-0.6737674,0.5034503,0.6699922,-6.373348,"","non"
"NECTIN3",0.1699657,5.955356,0.5382039,0.592738,0.7443455,-6.373389,"","non"
"L3MBTL2",0.1376623,5.250746,0.7383356,0.4636377,0.6364702,-6.373452,"","non"
"GJB1",0.2928346,5.22505,0.7351209,0.4655763,0.6382669,-6.373548,"","non"
"RCOR3",-0.05062314,6.346504,-0.2087062,0.8354949,0.9089134,-6.373556,"","non"
"RTL8A",-0.1503645,5.838308,-0.5947426,0.5546009,0.7133096,-6.373561,"","non"
"CENPK",-0.2660132,5.547568,-0.7094798,0.4812035,0.6525659,-6.373859,"","non"
"SRSF8",0.08566775,5.777188,0.4325547,0.6671312,0.799082,-6.373944,"","non"
"KNSTRN",-0.1567475,5.096665,-0.5561625,0.5804909,0.7347533,-6.374053,"","non"
"GADD45B",-0.2081923,6.293589,-0.5996783,0.551331,0.7101985,-6.374114,"","non"
"ACOT7",0.1624056,5.496666,0.6301264,0.5313777,0.6945849,-6.374132,"","non"
"GART",0.09352043,6.65796,0.2817158,0.7792822,0.8743938,-6.374683,"","non"
