"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"ALPL",-0.699118092890983,5.24192131107072,-1.86475346544581,0.0666941434838954,0.155901680707247,-4.93676617713361,"","non"
"PAM",-0.651759996639489,5.94041177654329,-1.8704647852174,0.0658853708081741,0.154806755088252,-4.93679922110525,"","non"
"HECW2",0.816615442351829,5.08359117656681,1.85357018105209,0.0683020264775416,0.158692885817887,-4.93683488035632,"","non"
"BMP8B",-0.597741904396298,5.28490717664828,-1.85986453973169,0.0673930864089628,0.157198833315268,-4.93733520923107,"","non"
"WDR13",0.583784258217804,5.98500525906014,1.86498300772422,0.0666614777170325,0.15587668215672,-4.93734086173748,"","non"
"C10orf90",0.564164684515494,5.0642223377688,1.81337715137014,0.0743522992143885,0.16842529895601,-4.93772345845926,"","non"
"FBXW5",-0.500006775160976,5.59065086036524,-1.90839369654304,0.0607215293933187,0.146427223073045,-4.93991050426939,"","non"
"HBA1",-1.07330721902427,6.33684891205399,-1.87281358095259,0.0655551685140853,0.154451483589596,-4.94045509301554,"","non"
"TBX5",-0.583373702078852,5.07963823584938,-1.84918708631711,0.0689410408185755,0.159705475182384,-4.94117152763944,"","non"
"RNF227",-0.411937612746061,5.17132387866903,-1.86783181607998,0.0662571891371008,0.155441946414941,-4.94163588133199,"","non"
"ECE1",-0.497897417961419,5.80992273770835,-1.84018053760979,0.0702698900790297,0.161719394562865,-4.94234739071717,"","non"
"IGF1",-0.982811180175271,5.22249846895846,-1.86836312791706,0.0661820171150383,0.155334488256666,-4.94265220681062,"","non"
"FASTKD3",-0.786462741170565,4.90900456284723,-1.8543195333067,0.068193278043933,0.158570046241456,-4.94290045082352,"","non"
"PCDH11X",-0.863615564045378,5.06737007643709,-1.87128595743768,0.0657697683369514,0.154735075929863,-4.94356222757779,"","non"
"PROX1",0.579082350639295,6.00338105949136,1.88904598205552,0.0633111075892625,0.150978370686394,-4.94409759727756,"","non"
"PPP2CB",0.584586964555515,7.01385878901764,1.85422426912094,0.0682070950067686,0.158576187293305,-4.94427915718295,"","non"
"ACADM",-0.413571256746679,6.05355839302541,-1.84854987818324,0.0690343568608969,0.159818647332235,-4.94469886289785,"","non"
"SERPINA1",-0.899959334592539,6.25540040164262,-1.87833723870902,0.0647841297211395,0.153280309590337,-4.94498369742291,"","non"
"CLIP3",0.737554583684751,7.03683134447192,1.85974076602002,0.067410861388067,0.157214449742814,-4.94568250958036,"","non"
"RPL27A",0.748764538645942,8.43098289453556,1.79552477453489,0.077179943122421,0.172838733106697,-4.94601913122693,"","non"
"SLAIN2",0.458704100126917,6.19187465419591,1.85870535359694,0.0675597102415124,0.157400066905377,-4.94836124624692,"","non"
"KRTCAP2",-0.43115775842375,7.18020239966553,-1.84353481590842,0.0697724999049986,0.160949764453264,-4.94894660461229,"","non"
"DNAH10",-0.758015928257858,4.9449301509173,-1.85137338466485,0.0686216735423451,0.159174910232522,-4.94910486634725,"","non"
"KRTAP6-3",-0.921832367551895,5.07154009486853,-1.8622379282515,0.0670530096736484,0.156549081556783,-4.94921867813142,"","non"
"AZI2",-0.370036289097828,5.76334629325864,-1.86933974187793,0.0660440295472685,0.155071774821478,-4.949523262582,"","non"
"STRIT1",-0.976646691615508,5.02675773830639,-1.86477418877179,0.0666911938293885,0.155901680707247,-4.94983667572376,"","non"
"PRH2",-0.558573573997236,5.58965482952832,-1.85885357705732,0.0675383849775227,0.157400066905377,-4.95025033023569,"","non"
"TBC1D3C",-0.740620375801261,7.33669754286978,-1.8239057892903,0.072725632356695,0.165687860871732,-4.95030299554316,"","non"
"HDAC8",0.339976649170364,5.70184009322427,1.8632003450616,0.0669155198311536,0.15626469896054,-4.95038360784751,"","non"
