"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"C10orf95",0.341296306626394,4.71884630338289,0.680081660594853,0.499473175822561,0.966706532925473,-5.47981992886814,"","non"
"CCL8",0.265607620970671,5.29299444311712,0.842106744788188,0.403589373578433,0.953512326633024,-5.47990898240557,"","non"
"ODR4",-0.179860501089411,6.17196674684693,-0.852076179928491,0.398083963217341,0.949048239469877,-5.47992649549337,"","non"
"SPDYE16",0.261078791750778,7.76414351702321,0.577172785499639,0.566316393691799,0.978807917788033,-5.47999510952285,"","non"
"RGS12",-0.172984790183496,5.86444888746017,-0.837123975433106,0.40635850460825,0.953632298118763,-5.48000338697413,"","non"
"RNASE2",0.30176223435819,5.29498993421909,0.893470280266776,0.375726989623545,0.942887715774942,-5.48011512461555,"","non"
"EIF1AD",0.2821564528356,5.14263102411651,0.849403625844796,0.399555238125596,0.949540118426824,-5.4801184877603,"","non"
"TFCP2L1",0.335799834630602,5.19098732149435,0.723838168978509,0.472413007065789,0.96204345855283,-5.48023846188144,"","non"
"HBP1",0.363043439818244,6.02498298695938,0.926507298081804,0.358467971168288,0.940551471474092,-5.48034552939248,"","non"
"HTR1D",-0.320190848632109,4.8229472034672,-0.732071676278546,0.467415627032244,0.96204345855283,-5.48043024294475,"","non"
"PACS2",0.250423507503506,6.12565737520877,0.884801742859491,0.380341649362238,0.9433624141305,-5.48043135808187,"","non"
"RSL24D1",0.179604116960088,6.29933357503491,0.863490792455157,0.391837971632538,0.947928833015631,-5.48057233256307,"","non"
"SMAD3",0.177210322681879,4.91134060771333,0.67698050650892,0.501422667614537,0.967203820978071,-5.48063377299565,"","non"
"OR13J1",0.240969145176255,4.90486801047965,0.734700987295344,0.465826124881324,0.96204345855283,-5.48074324311292,"","non"
"DNAJC11",-0.217273297378528,6.14002655463702,-0.82069513175822,0.415571051937735,0.955782866661103,-5.48076735026535,"","non"
"SHROOM2",0.326439587737605,4.86581057099195,0.822821235493602,0.414371725509652,0.955683107012468,-5.48080715716674,"","non"
"KPNB1",-0.356370480030082,7.21070274859769,-0.740565253277986,0.462292143998984,0.96204345855283,-5.48094576741566,"","non"
"NAP1L1",0.108544793348813,8.21775215622934,0.252530943893644,0.801627491432589,0.99186308735156,-5.48103571944871,"","non"
"TAF7",0.242036233603824,6.40639715298059,0.85106156536751,0.398642125402643,0.949092384628916,-5.48103870014861,"","non"
"ZFP69",-0.254859310022363,4.93469796346688,-0.745579828040196,0.459282461230134,0.960948407097602,-5.48112247609316,"","non"
