"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"USP9X",0.51285414791563,6.29231348296153,1.6678770192435,0.10141546194146,0.41601156099664,-4.69971229895752,"","non"
"LGALS1",0.719527815538635,7.5420262250469,1.60548268545649,0.114508155579689,0.435474730506623,-4.70019075332656,"","non"
"CHTF18",0.39779807025035,5.85403978412883,1.67260185470721,0.100476110591561,0.414555258268003,-4.70067560956577,"","non"
"KLHL3",-0.37797871583298,5.13916848593412,-1.71771771539216,0.0918614187377271,0.399633196044641,-4.70247517897752,"","non"
"RPH3AL",-0.448491598390206,5.19046473439251,-1.71280288829469,0.0927692171148622,0.400988882216933,-4.70291719416623,"","non"
"GLI4",-0.422625099846954,4.87393215673227,-1.72892339811428,0.0898191122946602,0.395753768341079,-4.70322559905064,"","non"
"TRAF3IP2",-0.340155393944099,5.97195832498489,-1.69833151759839,0.0954852956057335,0.406614903766433,-4.70351889296399,"","non"
"TOR1B",-0.250899025697312,5.72355345913831,-1.69455813345691,0.0962041838857745,0.408084055352841,-4.70391125953534,"","non"
"ALDH3B1",0.376172953946721,4.93753258371066,1.74191378924137,0.0874987684988768,0.390537913252772,-4.70532264949881,"","non"
"INPP5K",0.259077521606075,5.54711491548255,1.68938341059989,0.0971972919114595,0.408995366231227,-4.70580158976224,"","non"
"KDM6B",-0.362019192039731,6.30117971186767,-1.65571787339321,0.103865971937822,0.419635150246726,-4.70614437337124,"","non"
"NUDT17",-0.491013289335927,5.09188393090978,-1.71673022271027,0.0920432225437936,0.399633196044641,-4.70693168937924,"","non"
"ARFGAP2",-0.307845286327608,5.64243584410026,-1.67194991379222,0.100605297851783,0.41484701285061,-4.70694487729348,"","non"
"TRMT61A",-0.348189228118364,4.98619188832797,-1.69525667360128,0.096070765889583,0.407639981222277,-4.70732281666837,"","non"
"KMT5C",-0.316568374726889,4.92671223756369,-1.73008514460516,0.0896095457303588,0.395362779236665,-4.70734217691225,"","non"
"NAT14",-0.422269081208864,5.09787162304657,-1.74016353799371,0.0878084672964435,0.39130475580064,-4.70760918922112,"","non"
