"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"FANCB",0.547084893028177,5.01672540430168,2.15724958211676,0.0348375641617507,0.344467036857896,-4.2231091869779,"","non"
"ZC3H15",0.310239673345912,6.18985455390732,2.10353093440463,0.0394494115832039,0.363452604790344,-4.22367322593854,"","non"
"XRCC6",0.449991410510076,7.38307086913767,2.09235187674201,0.0404732763378014,0.367737105838219,-4.22412338067323,"","non"
"ACKR2",0.53507254350965,5.05891855393501,2.14973941055591,0.0354525853945319,0.347881558895583,-4.2260954788115,"","non"
"EVI5",-0.366376406725733,5.48171299076378,-2.13431602028942,0.0367454439027773,0.35468102281395,-4.22809441251049,"","non"
"CAPN3",-0.431184471838691,5.3836623399265,-2.10359079881651,0.0394439899069809,0.363452604790344,-4.23053548273547,"","non"
"SPDYA",0.480215538068029,4.95502783893784,2.14198626071951,0.0360974361461764,0.352260331140369,-4.23252334917705,"","non"
"LUZP1",-0.358212487520571,5.55648169245431,-2.1071352289426,0.0391241377589304,0.361885521943587,-4.23290891390446,"","non"
"RAD51AP1",0.486809471249521,5.26152751661763,2.14112771008006,0.03616947012165,0.352720695227555,-4.23309215095593,"","non"
"TSNAX",-0.475834370258132,6.53460920912519,-2.07290446945328,0.0423094519378232,0.372849000745022,-4.23325532813867,"","non"
"THEM5",-0.349567245093277,6.08178669835895,-2.11525357068047,0.0384000209259386,0.359304464230416,-4.2334068201254,"","non"
"DUS3L",0.373101154203855,5.67825072245104,2.12296589261847,0.0377229531362499,0.357497377422694,-4.23422330782474,"","non"
"LHPP",-0.401544658466508,5.34684102284038,-2.13181976530208,0.0369585134586288,0.355483877001522,-4.23488410872916,"","non"
"TBRG4",0.34028205417214,6.04616599863603,2.12047090513961,0.0379408421467605,0.357497377422694,-4.23644646439766,"","non"
"ADAMTS6",-0.452192889827822,5.03329465813153,-2.12055148746261,0.0379337877420186,0.357497377422694,-4.23812845786451,"","non"
"PLOD3",0.412141015327659,6.19341103404991,2.09608561321219,0.0401287743988112,0.36687318295408,-4.23849622324685,"","non"
"C14orf119",-0.342719772763741,5.59840104416964,-2.10213248747253,0.0395762476934451,0.363780070107895,-4.24024344426099,"","non"
"PIP4K2B",0.30673064437703,6.18318480228561,2.08469429251102,0.0411878624604413,0.369475417317571,-4.24035248588844,"","non"
"PRPF18",-0.356713818005836,5.96929479828455,-2.09056677590482,0.0406388882198099,0.367737105838219,-4.24040009039921,"","non"
"GIT1",0.335730435500842,6.42475273635849,2.06326048601164,0.0432464838178882,0.37575754128819,-4.24071007020198,"","non"
"ANO8",-0.545275341691265,6.02338374188411,-2.11710433265832,0.038236584249818,0.359059492998456,-4.24123171599193,"","non"
"CFAP20",0.383793807498527,5.70695072279794,2.11310678749527,0.0385903600580438,0.359621953283129,-4.24196232787753,"","non"
"METTL9",0.412304431877738,6.52736036132935,2.09402336734727,0.0403187361337312,0.367190338255143,-4.24304182784605,"","non"
"HNRNPL",0.432954095596227,7.06901107884351,2.09186444423203,0.0405184393993718,0.367737105838219,-4.24363610428966,"","non"
"NPAT",-0.309271683940029,5.27548584911258,-2.10640578229135,0.0391897786381193,0.36225652709855,-4.24507034410016,"","non"
"PPP2R5D",0.280667342400905,5.55712325343198,2.10476573279569,0.0393377119600762,0.363014013308494,-4.24555112192909,"","non"
"DNLZ",0.320909971237213,5.17692456330094,2.12693268975211,0.0373787743572203,0.357497377422694,-4.24606130225006,"","non"
"RPS20",0.51556765235644,9.05835249115281,2.00017425602428,0.0498299970529567,0.397293887747405,-4.24780310134174,"","non"
"RPA2",0.400477601098705,5.69177748588287,2.10714333391958,0.0391234089519929,0.361885521943587,-4.24794625133929,"","non"
"IGHA1",0.549862138695406,4.99373776923392,2.1374232021165,0.0364817258508799,0.353337343411696,-4.24820746041311,"","non"
"CNOT10",0.438076111102533,5.34063211837928,2.13883082953675,0.0363627998596836,0.353157485668449,-4.24871980147937,"","non"
"SOGA3",0.508716331072757,5.93441160166153,2.10464658697774,0.0393484778679585,0.363014013308494,-4.24909696014617,"","non"
"DMPK",-0.407993695112117,6.32180722885155,-2.09029815046633,0.040663860670954,0.367737105838219,-4.24982578868055,"","non"
"MSRB1",-0.465404815741342,5.10242538738941,-2.13332692697904,0.0368297401340082,0.355011673071632,-4.24996292680377,"","non"
